# init_date: 2026-05-01
# valid_start: 2026-06-01
# valid_end: 2026-06-30
# forecast_source: seas5_operational_2026
# forecast_system_version: SEAS5
# n_ensemble_members: 25
# observation_dataset: chirps_obs
# climatology_period: obs_1993_2025
# index_definition: Rainfall total (mm): ensemble mean/median/sd/quantiles, anomaly vs. climatology
# bias_correction_method: QDM (applied upstream by data provider, prior to ingestion)
# processing_date: 2026-07-20T22:29:18.821045+00:00
# software_version: 0.1.0-phase1
# no_rain_threshold_mm: 1.0
# spatial_resolution_deg: 0.25
# ensemble_statistic: mean
lat,lon,spatial_ref,clim_year,mean
9.625,43.375,0,2026,15.076101
9.625,43.625,0,2026,
9.625,43.875,0,2026,
9.625,44.125,0,2026,
9.625,44.375,0,2026,
9.625,44.625,0,2026,
9.625,44.875,0,2026,
9.625,45.125,0,2026,
9.625,45.375,0,2026,
9.625,45.625,0,2026,
9.625,45.875,0,2026,
9.625,46.125,0,2026,
9.625,46.375,0,2026,
9.625,46.625,0,2026,
9.625,46.875,0,2026,
9.625,47.125,0,2026,
9.625,47.375,0,2026,
9.625,47.625,0,2026,
9.625,47.875,0,2026,
9.875,33.125,0,2026,
9.875,33.375,0,2026,
9.875,33.625,0,2026,
9.875,33.875,0,2026,
9.875,34.125,0,2026,100.783005
9.875,34.375,0,2026,124.5683
9.875,34.625,0,2026,176.94676
9.875,34.875,0,2026,197.64607
9.875,35.125,0,2026,234.68448
9.875,35.375,0,2026,223.60039
9.875,35.625,0,2026,219.76317
9.875,35.875,0,2026,228.21567
9.875,36.125,0,2026,248.50104
9.875,36.375,0,2026,259.11084
9.875,36.625,0,2026,260.84412
9.875,36.875,0,2026,260.2545
9.875,37.125,0,2026,204.15997
9.875,37.375,0,2026,175.00664
9.875,37.625,0,2026,163.91747
9.875,37.875,0,2026,158.35939
9.875,38.125,0,2026,142.39497
9.875,38.375,0,2026,119.00031
9.875,38.625,0,2026,79.41449
9.875,38.875,0,2026,54.48813
9.875,39.125,0,2026,43.811436
9.875,39.375,0,2026,28.436382
9.875,39.625,0,2026,28.178373
9.875,39.875,0,2026,18.359377
9.875,40.125,0,2026,8.96738
9.875,40.375,0,2026,4.7620797
9.875,40.625,0,2026,4.9637146
9.875,40.875,0,2026,4.3067923
9.875,41.125,0,2026,2.9699469
9.875,41.375,0,2026,2.3101285
9.875,41.625,0,2026,2.2951732
9.875,41.875,0,2026,2.8668005
9.875,42.125,0,2026,4.774936
9.875,42.375,0,2026,6.645376
9.875,42.625,0,2026,7.8179293
9.875,42.875,0,2026,8.032679
9.875,43.125,0,2026,8.157293
9.875,43.375,0,2026,
9.875,43.625,0,2026,
9.875,43.875,0,2026,
9.875,44.125,0,2026,
9.875,44.375,0,2026,
9.875,44.625,0,2026,
9.875,44.875,0,2026,
9.875,45.125,0,2026,
9.875,45.375,0,2026,
9.875,45.625,0,2026,
9.875,45.875,0,2026,
9.875,46.125,0,2026,
9.875,46.375,0,2026,
9.875,46.625,0,2026,
9.875,46.875,0,2026,
9.875,47.125,0,2026,
9.875,47.375,0,2026,
9.875,47.625,0,2026,
9.875,47.875,0,2026,
10.125,33.125,0,2026,
10.125,33.375,0,2026,
10.125,33.625,0,2026,
10.125,33.875,0,2026,
10.125,34.125,0,2026,95.01549
10.125,34.375,0,2026,120.61178
10.125,34.625,0,2026,160.62791
10.125,34.875,0,2026,164.23528
10.125,35.125,0,2026,175.80846
10.125,35.375,0,2026,167.06126
10.125,35.625,0,2026,197.5984
10.125,35.875,0,2026,225.85643
10.125,36.125,0,2026,244.10475
10.125,36.375,0,2026,252.29431
10.125,36.625,0,2026,238.67899
10.125,36.875,0,2026,209.65535
10.125,37.125,0,2026,174.14384
10.125,37.375,0,2026,140.52812
10.125,37.625,0,2026,154.04326
10.125,37.875,0,2026,143.4753
10.125,38.125,0,2026,114.86492
10.125,38.375,0,2026,91.28365
10.125,38.625,0,2026,70.476234
10.125,38.875,0,2026,48.956646
10.125,39.125,0,2026,32.165653
10.125,39.375,0,2026,20.57293
10.125,39.625,0,2026,21.803492
10.125,39.875,0,2026,19.047964
10.125,40.125,0,2026,9.706748
10.125,40.375,0,2026,4.4466023
10.125,40.625,0,2026,4.321225
10.125,40.875,0,2026,3.2031472
10.125,41.125,0,2026,1.6367453
10.125,41.375,0,2026,1.21499
10.125,41.625,0,2026,0.9504839
10.125,41.875,0,2026,1.2780056
10.125,42.125,0,2026,1.8430114
10.125,42.375,0,2026,2.3226943
10.125,42.625,0,2026,3.7017078
10.125,42.875,0,2026,4.859864
10.125,43.125,0,2026,4.9996824
10.125,43.375,0,2026,
10.125,43.625,0,2026,
10.125,43.875,0,2026,
10.125,44.125,0,2026,
10.125,44.375,0,2026,
10.125,44.625,0,2026,
10.125,44.875,0,2026,
10.125,45.125,0,2026,
10.125,45.375,0,2026,
10.125,45.625,0,2026,
10.125,45.875,0,2026,
10.125,46.125,0,2026,
10.125,46.375,0,2026,
10.125,46.625,0,2026,
10.125,46.875,0,2026,
10.125,47.125,0,2026,
10.125,47.375,0,2026,
10.125,47.625,0,2026,
10.125,47.875,0,2026,
10.375,33.125,0,2026,
10.375,33.375,0,2026,
10.375,33.625,0,2026,
10.375,33.875,0,2026,
10.375,34.125,0,2026,
10.375,34.375,0,2026,130.91035
10.375,34.625,0,2026,161.03986
10.375,34.875,0,2026,150.88701
10.375,35.125,0,2026,161.12459
10.375,35.375,0,2026,168.28362
10.375,35.625,0,2026,199.63644
10.375,35.875,0,2026,228.07436
10.375,36.125,0,2026,245.5005
10.375,36.375,0,2026,216.14377
10.375,36.625,0,2026,194.00887
10.375,36.875,0,2026,168.90501
10.375,37.125,0,2026,147.54097
10.375,37.375,0,2026,130.67928
10.375,37.625,0,2026,142.75226
10.375,37.875,0,2026,138.39368
10.375,38.125,0,2026,108.98621
10.375,38.375,0,2026,77.448
10.375,38.625,0,2026,55.486855
10.375,38.875,0,2026,37.03806
10.375,39.125,0,2026,25.732014
10.375,39.375,0,2026,17.317032
10.375,39.625,0,2026,20.051271
10.375,39.875,0,2026,20.77326
10.375,40.125,0,2026,8.89925
10.375,40.375,0,2026,3.5763068
10.375,40.625,0,2026,2.8996754
10.375,40.875,0,2026,2.777608
10.375,41.125,0,2026,2.5393884
10.375,41.375,0,2026,2.3605077
10.375,41.625,0,2026,1.3552736
10.375,41.875,0,2026,1.2620475
10.375,42.125,0,2026,1.2744021
10.375,42.375,0,2026,1.7325248
10.375,42.625,0,2026,2.728811
10.375,42.875,0,2026,3.4230368
10.375,43.125,0,2026,
10.375,43.375,0,2026,
10.375,43.625,0,2026,
10.375,43.875,0,2026,
10.375,44.125,0,2026,
10.375,44.375,0,2026,
10.375,44.625,0,2026,
10.375,44.875,0,2026,
10.375,45.125,0,2026,
10.375,45.375,0,2026,
10.375,45.625,0,2026,
10.375,45.875,0,2026,
10.375,46.125,0,2026,
10.375,46.375,0,2026,
10.375,46.625,0,2026,
10.375,46.875,0,2026,
10.375,47.125,0,2026,
10.375,47.375,0,2026,
10.375,47.625,0,2026,
10.375,47.875,0,2026,
10.625,33.125,0,2026,
10.625,33.375,0,2026,
10.625,33.625,0,2026,
10.625,33.875,0,2026,
10.625,34.125,0,2026,
10.625,34.375,0,2026,125.07175
10.625,34.625,0,2026,147.65306
10.625,34.875,0,2026,149.19958
10.625,35.125,0,2026,163.63423
10.625,35.375,0,2026,184.46323
10.625,35.625,0,2026,230.21
10.625,35.875,0,2026,221.17319
10.625,36.125,0,2026,229.70078
10.625,36.375,0,2026,211.77255
10.625,36.625,0,2026,199.26128
10.625,36.875,0,2026,187.80678
10.625,37.125,0,2026,163.39845
10.625,37.375,0,2026,145.17603
10.625,37.625,0,2026,147.92531
10.625,37.875,0,2026,139.43225
10.625,38.125,0,2026,95.66598
10.625,38.375,0,2026,60.89471
10.625,38.625,0,2026,48.563282
10.625,38.875,0,2026,33.1538
10.625,39.125,0,2026,21.102705
10.625,39.375,0,2026,13.333918
10.625,39.625,0,2026,15.84516
10.625,39.875,0,2026,14.458672
10.625,40.125,0,2026,7.9580727
10.625,40.375,0,2026,3.2123566
10.625,40.625,0,2026,3.0061522
10.625,40.875,0,2026,1.9161342
10.625,41.125,0,2026,1.1299907
10.625,41.375,0,2026,0.91835666
10.625,41.625,0,2026,0.8512168
10.625,41.875,0,2026,1.4857874
10.625,42.125,0,2026,1.8276603
10.625,42.375,0,2026,1.1237949
10.625,42.625,0,2026,1.2967602
10.625,42.875,0,2026,
10.625,43.125,0,2026,
10.625,43.375,0,2026,
10.625,43.625,0,2026,
10.625,43.875,0,2026,
10.625,44.125,0,2026,
10.625,44.375,0,2026,
10.625,44.625,0,2026,
10.625,44.875,0,2026,
10.625,45.125,0,2026,
10.625,45.375,0,2026,
10.625,45.625,0,2026,
10.625,45.875,0,2026,
10.625,46.125,0,2026,
10.625,46.375,0,2026,
10.625,46.625,0,2026,
10.625,46.875,0,2026,
10.625,47.125,0,2026,
10.625,47.375,0,2026,
10.625,47.625,0,2026,
10.625,47.875,0,2026,
10.875,33.125,0,2026,
10.875,33.375,0,2026,
10.875,33.625,0,2026,
10.875,33.875,0,2026,
10.875,34.125,0,2026,
10.875,34.375,0,2026,103.300316
10.875,34.625,0,2026,123.282936
10.875,34.875,0,2026,146.80597
10.875,35.125,0,2026,163.42119
10.875,35.375,0,2026,175.98914
10.875,35.625,0,2026,194.80634
10.875,35.875,0,2026,201.11131
10.875,36.125,0,2026,217.98705
10.875,36.375,0,2026,250.49342
10.875,36.625,0,2026,233.4625
10.875,36.875,0,2026,214.03113
10.875,37.125,0,2026,184.81517
10.875,37.375,0,2026,153.50377
10.875,37.625,0,2026,146.37276
10.875,37.875,0,2026,123.47889
10.875,38.125,0,2026,97.48486
10.875,38.375,0,2026,68.410446
10.875,38.625,0,2026,53.329678
10.875,38.875,0,2026,42.401405
10.875,39.125,0,2026,21.540527
10.875,39.375,0,2026,12.415309
10.875,39.625,0,2026,10.594638
10.875,39.875,0,2026,9.474585
10.875,40.125,0,2026,5.201174
10.875,40.375,0,2026,2.578424
10.875,40.625,0,2026,1.8256524
10.875,40.875,0,2026,0.92653793
10.875,41.125,0,2026,0.20909168
10.875,41.375,0,2026,0.1473719
10.875,41.625,0,2026,0.18370731
10.875,41.875,0,2026,0.31154096
10.875,42.125,0,2026,0.7604245
10.875,42.375,0,2026,0.5637286
10.875,42.625,0,2026,0.34217376
10.875,42.875,0,2026,0.13288102
10.875,43.125,0,2026,
10.875,43.375,0,2026,
10.875,43.625,0,2026,
10.875,43.875,0,2026,
10.875,44.125,0,2026,
10.875,44.375,0,2026,
10.875,44.625,0,2026,
10.875,44.875,0,2026,
10.875,45.125,0,2026,
10.875,45.375,0,2026,
10.875,45.625,0,2026,
10.875,45.875,0,2026,
10.875,46.125,0,2026,
10.875,46.375,0,2026,
10.875,46.625,0,2026,
10.875,46.875,0,2026,
10.875,47.125,0,2026,
10.875,47.375,0,2026,
10.875,47.625,0,2026,
10.875,47.875,0,2026,
11.125,33.125,0,2026,
11.125,33.375,0,2026,
11.125,33.625,0,2026,
11.125,33.875,0,2026,
11.125,34.125,0,2026,
11.125,34.375,0,2026,
11.125,34.625,0,2026,
11.125,34.875,0,2026,125.1952
11.125,35.125,0,2026,144.9796
11.125,35.375,0,2026,159.01465
11.125,35.625,0,2026,165.90451
11.125,35.875,0,2026,190.62965
11.125,36.125,0,2026,214.95976
11.125,36.375,0,2026,234.40967
11.125,36.625,0,2026,227.90434
11.125,36.875,0,2026,200.04031
11.125,37.125,0,2026,179.52881
11.125,37.375,0,2026,154.12083
11.125,37.625,0,2026,119.95834
11.125,37.875,0,2026,94.71257
11.125,38.125,0,2026,80.738884
11.125,38.375,0,2026,65.607445
11.125,38.625,0,2026,47.938793
11.125,38.875,0,2026,33.77707
11.125,39.125,0,2026,20.155396
11.125,39.375,0,2026,9.077571
11.125,39.625,0,2026,7.7538214
11.125,39.875,0,2026,7.3841777
11.125,40.125,0,2026,3.0349455
11.125,40.375,0,2026,0.8393881
11.125,40.625,0,2026,0.42344463
11.125,40.875,0,2026,0.1671195
11.125,41.125,0,2026,0.10496315
11.125,41.375,0,2026,0.036522895
11.125,41.625,0,2026,0.023253663
11.125,41.875,0,2026,0.007094598
11.125,42.125,0,2026,0.03732102
11.125,42.375,0,2026,0.14740261
11.125,42.625,0,2026,0.27702364
11.125,42.875,0,2026,0.1780965
11.125,43.125,0,2026,
11.125,43.375,0,2026,
11.125,43.625,0,2026,
11.125,43.875,0,2026,
11.125,44.125,0,2026,
11.125,44.375,0,2026,
11.125,44.625,0,2026,
11.125,44.875,0,2026,
11.125,45.125,0,2026,
11.125,45.375,0,2026,
11.125,45.625,0,2026,
11.125,45.875,0,2026,
11.125,46.125,0,2026,
11.125,46.375,0,2026,
11.125,46.625,0,2026,
11.125,46.875,0,2026,
11.125,47.125,0,2026,
11.125,47.375,0,2026,
11.125,47.625,0,2026,
11.125,47.875,0,2026,
11.375,33.125,0,2026,
11.375,33.375,0,2026,
11.375,33.625,0,2026,
11.375,33.875,0,2026,
11.375,34.125,0,2026,
11.375,34.375,0,2026,
11.375,34.625,0,2026,
11.375,34.875,0,2026,117.377365
11.375,35.125,0,2026,143.89703
11.375,35.375,0,2026,146.90271
11.375,35.625,0,2026,161.02296
11.375,35.875,0,2026,191.23457
11.375,36.125,0,2026,224.79755
11.375,36.375,0,2026,216.28316
11.375,36.625,0,2026,204.94154
11.375,36.875,0,2026,192.39455
11.375,37.125,0,2026,172.20984
11.375,37.375,0,2026,141.87227
11.375,37.625,0,2026,111.66705
11.375,37.875,0,2026,101.76204
11.375,38.125,0,2026,85.866585
11.375,38.375,0,2026,66.00214
11.375,38.625,0,2026,37.047924
11.375,38.875,0,2026,26.20186
11.375,39.125,0,2026,12.150582
11.375,39.375,0,2026,7.2017055
11.375,39.625,0,2026,5.8000126
11.375,39.875,0,2026,5.1404066
11.375,40.125,0,2026,1.7125196
11.375,40.375,0,2026,0.5255253
11.375,40.625,0,2026,0.2528432
11.375,40.875,0,2026,0.13670243
11.375,41.125,0,2026,0.13115749
11.375,41.375,0,2026,0.15655462
11.375,41.625,0,2026,0.64883566
11.375,41.875,0,2026,0.12754884
11.375,42.125,0,2026,
11.375,42.375,0,2026,
11.375,42.625,0,2026,
11.375,42.875,0,2026,
11.375,43.125,0,2026,
11.375,43.375,0,2026,
11.375,43.625,0,2026,
11.375,43.875,0,2026,
11.375,44.125,0,2026,
11.375,44.375,0,2026,
11.375,44.625,0,2026,
11.375,44.875,0,2026,
11.375,45.125,0,2026,
11.375,45.375,0,2026,
11.375,45.625,0,2026,
11.375,45.875,0,2026,
11.375,46.125,0,2026,
11.375,46.375,0,2026,
11.375,46.625,0,2026,
11.375,46.875,0,2026,
11.375,47.125,0,2026,
11.375,47.375,0,2026,
11.375,47.625,0,2026,
11.375,47.875,0,2026,
11.625,33.125,0,2026,
11.625,33.375,0,2026,
11.625,33.625,0,2026,
11.625,33.875,0,2026,
11.625,34.125,0,2026,
11.625,34.375,0,2026,
11.625,34.625,0,2026,
11.625,34.875,0,2026,
11.625,35.125,0,2026,127.23974
11.625,35.375,0,2026,133.34697
11.625,35.625,0,2026,143.16776
11.625,35.875,0,2026,167.19533
11.625,36.125,0,2026,187.34126
11.625,36.375,0,2026,184.00525
11.625,36.625,0,2026,182.17409
11.625,36.875,0,2026,178.90648
11.625,37.125,0,2026,164.38039
11.625,37.375,0,2026,149.07217
11.625,37.625,0,2026,140.82158
11.625,37.875,0,2026,117.346504
11.625,38.125,0,2026,95.9012
11.625,38.375,0,2026,62.879642
11.625,38.625,0,2026,41.290962
11.625,38.875,0,2026,29.712725
11.625,39.125,0,2026,16.376257
11.625,39.375,0,2026,10.133697
11.625,39.625,0,2026,8.328306
11.625,39.875,0,2026,3.0284524
11.625,40.125,0,2026,0.65182817
11.625,40.375,0,2026,0.40630618
11.625,40.625,0,2026,0.23763335
11.625,40.875,0,2026,0.07891968
11.625,41.125,0,2026,0.0426573
11.625,41.375,0,2026,0.06262329
11.625,41.625,0,2026,0.65252393
11.625,41.875,0,2026,0.3778004
11.625,42.125,0,2026,
11.625,42.375,0,2026,
11.625,42.625,0,2026,
11.625,42.875,0,2026,
11.625,43.125,0,2026,
11.625,43.375,0,2026,
11.625,43.625,0,2026,
11.625,43.875,0,2026,
11.625,44.125,0,2026,
11.625,44.375,0,2026,
11.625,44.625,0,2026,
11.625,44.875,0,2026,
11.625,45.125,0,2026,
11.625,45.375,0,2026,
11.625,45.625,0,2026,
11.625,45.875,0,2026,
11.625,46.125,0,2026,
11.625,46.375,0,2026,
11.625,46.625,0,2026,
11.625,46.875,0,2026,
11.625,47.125,0,2026,
11.625,47.375,0,2026,
11.625,47.625,0,2026,
11.625,47.875,0,2026,
11.875,33.125,0,2026,
11.875,33.375,0,2026,
11.875,33.625,0,2026,
11.875,33.875,0,2026,
11.875,34.125,0,2026,
11.875,34.375,0,2026,
11.875,34.625,0,2026,
11.875,34.875,0,2026,
11.875,35.125,0,2026,116.53835
11.875,35.375,0,2026,122.004745
11.875,35.625,0,2026,131.37195
11.875,35.875,0,2026,149.38828
11.875,36.125,0,2026,166.90689
11.875,36.375,0,2026,160.74121
11.875,36.625,0,2026,162.24623
11.875,36.875,0,2026,163.61395
11.875,37.125,0,2026,154.58215
11.875,37.375,0,2026,150.54037
11.875,37.625,0,2026,143.27286
11.875,37.875,0,2026,125.67856
11.875,38.125,0,2026,104.63709
11.875,38.375,0,2026,65.43031
11.875,38.625,0,2026,51.527843
11.875,38.875,0,2026,33.718243
11.875,39.125,0,2026,21.030718
11.875,39.375,0,2026,13.255549
11.875,39.625,0,2026,5.894522
11.875,39.875,0,2026,2.5538738
11.875,40.125,0,2026,0.8789139
11.875,40.375,0,2026,0.24711724
11.875,40.625,0,2026,0.17410603
11.875,40.875,0,2026,0.07594647
11.875,41.125,0,2026,0.05909303
11.875,41.375,0,2026,0.22372001
11.875,41.625,0,2026,0.42970803
11.875,41.875,0,2026,0.69545
11.875,42.125,0,2026,1.5926263
11.875,42.375,0,2026,
11.875,42.625,0,2026,
11.875,42.875,0,2026,
11.875,43.125,0,2026,
11.875,43.375,0,2026,
11.875,43.625,0,2026,
11.875,43.875,0,2026,
11.875,44.125,0,2026,
11.875,44.375,0,2026,
11.875,44.625,0,2026,
11.875,44.875,0,2026,
11.875,45.125,0,2026,
11.875,45.375,0,2026,
11.875,45.625,0,2026,
11.875,45.875,0,2026,
11.875,46.125,0,2026,
11.875,46.375,0,2026,
11.875,46.625,0,2026,
11.875,46.875,0,2026,
11.875,47.125,0,2026,
11.875,47.375,0,2026,
11.875,47.625,0,2026,
11.875,47.875,0,2026,
12.125,33.125,0,2026,
12.125,33.375,0,2026,
12.125,33.625,0,2026,
12.125,33.875,0,2026,
12.125,34.125,0,2026,
12.125,34.375,0,2026,
12.125,34.625,0,2026,
12.125,34.875,0,2026,
12.125,35.125,0,2026,
12.125,35.375,0,2026,118.101395
12.125,35.625,0,2026,124.37859
12.125,35.875,0,2026,137.14923
12.125,36.125,0,2026,160.60703
12.125,36.375,0,2026,156.25078
12.125,36.625,0,2026,147.44907
12.125,36.875,0,2026,148.79321
12.125,37.125,0,2026,157.49583
12.125,37.375,0,2026,156.89719
12.125,37.625,0,2026,127.5256
12.125,37.875,0,2026,99.81226
12.125,38.125,0,2026,90.82542
12.125,38.375,0,2026,65.50729
12.125,38.625,0,2026,55.575123
12.125,38.875,0,2026,39.32744
12.125,39.125,0,2026,24.74988
12.125,39.375,0,2026,14.031234
12.125,39.625,0,2026,5.107963
12.125,39.875,0,2026,1.6696641
12.125,40.125,0,2026,0.7836937
12.125,40.375,0,2026,0.39277926
12.125,40.625,0,2026,0.19162601
12.125,40.875,0,2026,0.108697645
12.125,41.125,0,2026,0.10319772
12.125,41.375,0,2026,0.33109966
12.125,41.625,0,2026,0.83738136
12.125,41.875,0,2026,1.3275194
12.125,42.125,0,2026,2.0475035
12.125,42.375,0,2026,
12.125,42.625,0,2026,
12.125,42.875,0,2026,
12.125,43.125,0,2026,
12.125,43.375,0,2026,
12.125,43.625,0,2026,
12.125,43.875,0,2026,
12.125,44.125,0,2026,
12.125,44.375,0,2026,
12.125,44.625,0,2026,
12.125,44.875,0,2026,
12.125,45.125,0,2026,
12.125,45.375,0,2026,
12.125,45.625,0,2026,
12.125,45.875,0,2026,
12.125,46.125,0,2026,
12.125,46.375,0,2026,
12.125,46.625,0,2026,
12.125,46.875,0,2026,
12.125,47.125,0,2026,
12.125,47.375,0,2026,
12.125,47.625,0,2026,
12.125,47.875,0,2026,
12.375,33.125,0,2026,
12.375,33.375,0,2026,
12.375,33.625,0,2026,
12.375,33.875,0,2026,
12.375,34.125,0,2026,
12.375,34.375,0,2026,
12.375,34.625,0,2026,
12.375,34.875,0,2026,
12.375,35.125,0,2026,
12.375,35.375,0,2026,111.91623
12.375,35.625,0,2026,115.8571
12.375,35.875,0,2026,123.08754
12.375,36.125,0,2026,144.11845
12.375,36.375,0,2026,137.17265
12.375,36.625,0,2026,130.17873
12.375,36.875,0,2026,131.1665
12.375,37.125,0,2026,146.70004
12.375,37.375,0,2026,131.14526
12.375,37.625,0,2026,115.16723
12.375,37.875,0,2026,90.74625
12.375,38.125,0,2026,77.64668
12.375,38.375,0,2026,63.31278
12.375,38.625,0,2026,59.249466
12.375,38.875,0,2026,48.29503
12.375,39.125,0,2026,28.241325
12.375,39.375,0,2026,15.480246
12.375,39.625,0,2026,3.8788648
12.375,39.875,0,2026,0.8730074
12.375,40.125,0,2026,0.2990366
12.375,40.375,0,2026,0.10893463
12.375,40.625,0,2026,0.13596621
12.375,40.875,0,2026,0.09970152
12.375,41.125,0,2026,0.13626467
12.375,41.375,0,2026,0.211819
12.375,41.625,0,2026,0.7676948
12.375,41.875,0,2026,0.97597575
12.375,42.125,0,2026,1.4293159
12.375,42.375,0,2026,1.3117741
12.375,42.625,0,2026,
12.375,42.875,0,2026,
12.375,43.125,0,2026,
12.375,43.375,0,2026,
12.375,43.625,0,2026,
12.375,43.875,0,2026,
12.375,44.125,0,2026,
12.375,44.375,0,2026,
12.375,44.625,0,2026,
12.375,44.875,0,2026,
12.375,45.125,0,2026,
12.375,45.375,0,2026,
12.375,45.625,0,2026,
12.375,45.875,0,2026,
12.375,46.125,0,2026,
12.375,46.375,0,2026,
12.375,46.625,0,2026,
12.375,46.875,0,2026,
12.375,47.125,0,2026,
12.375,47.375,0,2026,
12.375,47.625,0,2026,
12.375,47.875,0,2026,
12.625,33.125,0,2026,
12.625,33.375,0,2026,
12.625,33.625,0,2026,
12.625,33.875,0,2026,
12.625,34.125,0,2026,
12.625,34.375,0,2026,
12.625,34.625,0,2026,
12.625,34.875,0,2026,
12.625,35.125,0,2026,
12.625,35.375,0,2026,
12.625,35.625,0,2026,111.69922
12.625,35.875,0,2026,121.44391
12.625,36.125,0,2026,134.92084
12.625,36.375,0,2026,142.00816
12.625,36.625,0,2026,138.38283
12.625,36.875,0,2026,133.72777
12.625,37.125,0,2026,134.95702
12.625,37.375,0,2026,125.1858
12.625,37.625,0,2026,115.52346
12.625,37.875,0,2026,86.858116
12.625,38.125,0,2026,69.252014
12.625,38.375,0,2026,60.240135
12.625,38.625,0,2026,55.870102
12.625,38.875,0,2026,46.401928
12.625,39.125,0,2026,32.891197
12.625,39.375,0,2026,21.038347
12.625,39.625,0,2026,5.3617706
12.625,39.875,0,2026,1.1359575
12.625,40.125,0,2026,0.3247504
12.625,40.375,0,2026,0.20146705
12.625,40.625,0,2026,0.22649385
12.625,40.875,0,2026,0.21396458
12.625,41.125,0,2026,0.24310166
12.625,41.375,0,2026,0.6299349
12.625,41.625,0,2026,1.0760093
12.625,41.875,0,2026,1.1598383
12.625,42.125,0,2026,0.907434
12.625,42.375,0,2026,0.74329567
12.625,42.625,0,2026,
12.625,42.875,0,2026,
12.625,43.125,0,2026,
12.625,43.375,0,2026,
12.625,43.625,0,2026,
12.625,43.875,0,2026,
12.625,44.125,0,2026,
12.625,44.375,0,2026,
12.625,44.625,0,2026,
12.625,44.875,0,2026,
12.625,45.125,0,2026,
12.625,45.375,0,2026,
12.625,45.625,0,2026,
12.625,45.875,0,2026,
12.625,46.125,0,2026,
12.625,46.375,0,2026,
12.625,46.625,0,2026,
12.625,46.875,0,2026,
12.625,47.125,0,2026,
12.625,47.375,0,2026,
12.625,47.625,0,2026,
12.625,47.875,0,2026,
12.875,33.125,0,2026,
12.875,33.375,0,2026,
12.875,33.625,0,2026,
12.875,33.875,0,2026,
12.875,34.125,0,2026,
12.875,34.375,0,2026,
12.875,34.625,0,2026,
12.875,34.875,0,2026,
12.875,35.125,0,2026,
12.875,35.375,0,2026,
12.875,35.625,0,2026,
12.875,35.875,0,2026,
12.875,36.125,0,2026,130.98926
12.875,36.375,0,2026,144.20703
12.875,36.625,0,2026,154.14441
12.875,36.875,0,2026,154.92227
12.875,37.125,0,2026,149.61346
12.875,37.375,0,2026,122.94772
12.875,37.625,0,2026,117.61977
12.875,37.875,0,2026,90.65038
12.875,38.125,0,2026,64.292015
12.875,38.375,0,2026,59.230953
12.875,38.625,0,2026,48.16001
12.875,38.875,0,2026,41.51552
12.875,39.125,0,2026,30.557398
12.875,39.375,0,2026,20.530884
12.875,39.625,0,2026,6.6541443
12.875,39.875,0,2026,1.0382276
12.875,40.125,0,2026,0.36807296
12.875,40.375,0,2026,0.16140205
12.875,40.625,0,2026,0.09449224
12.875,40.875,0,2026,0.08440811
12.875,41.125,0,2026,0.062792905
12.875,41.375,0,2026,0.23287982
12.875,41.625,0,2026,0.7045398
12.875,41.875,0,2026,0.8558914
12.875,42.125,0,2026,0.7490992
12.875,42.375,0,2026,
12.875,42.625,0,2026,
12.875,42.875,0,2026,
12.875,43.125,0,2026,
12.875,43.375,0,2026,
12.875,43.625,0,2026,
12.875,43.875,0,2026,
12.875,44.125,0,2026,
12.875,44.375,0,2026,
12.875,44.625,0,2026,
12.875,44.875,0,2026,
12.875,45.125,0,2026,
12.875,45.375,0,2026,
12.875,45.625,0,2026,
12.875,45.875,0,2026,
12.875,46.125,0,2026,
12.875,46.375,0,2026,
12.875,46.625,0,2026,
12.875,46.875,0,2026,
12.875,47.125,0,2026,
12.875,47.375,0,2026,
12.875,47.625,0,2026,
12.875,47.875,0,2026,
13.125,33.125,0,2026,
13.125,33.375,0,2026,
13.125,33.625,0,2026,
13.125,33.875,0,2026,
13.125,34.125,0,2026,
13.125,34.375,0,2026,
13.125,34.625,0,2026,
13.125,34.875,0,2026,
13.125,35.125,0,2026,
13.125,35.375,0,2026,
13.125,35.625,0,2026,
13.125,35.875,0,2026,
13.125,36.125,0,2026,117.1835
13.125,36.375,0,2026,133.87527
13.125,36.625,0,2026,141.32799
13.125,36.875,0,2026,149.15741
13.125,37.125,0,2026,155.08443
13.125,37.375,0,2026,137.1058
13.125,37.625,0,2026,125.531586
13.125,37.875,0,2026,110.455765
13.125,38.125,0,2026,99.5549
13.125,38.375,0,2026,83.74166
13.125,38.625,0,2026,50.397743
13.125,38.875,0,2026,42.615368
13.125,39.125,0,2026,36.09132
13.125,39.375,0,2026,26.249617
13.125,39.625,0,2026,10.761475
13.125,39.875,0,2026,1.6716135
13.125,40.125,0,2026,0.28762412
13.125,40.375,0,2026,0.116585314
13.125,40.625,0,2026,0.047313284
13.125,40.875,0,2026,0.108513735
13.125,41.125,0,2026,0.26432383
13.125,41.375,0,2026,0.96582115
13.125,41.625,0,2026,2.1870031
13.125,41.875,0,2026,0.8571623
13.125,42.125,0,2026,
13.125,42.375,0,2026,
13.125,42.625,0,2026,
13.125,42.875,0,2026,
13.125,43.125,0,2026,
13.125,43.375,0,2026,
13.125,43.625,0,2026,
13.125,43.875,0,2026,
13.125,44.125,0,2026,
